index,time,entity_id,idcode,soc,fracsec_count,captured_at,lag_ms,freq,freq_dev,rocof,mw,mvar,mva,power_factor,va_mag,va_ang,vb_mag,vb_ang,vc_mag,vc_ang,ia_mag,ia_ang,stat,digital,crc_valid,time_quality
18,2026-09-03T09:48:01.34Z,pmu-4,1,1788428881,340000,2026-09-03T09:48:00.5011288Z,-838.871,59.999607,-0.000393,-0.000165,0.000000,0.000000,0.000000,1.000000,86.018234,79.381645,86.006927,79.103363,86.033096,77.039238,85.958633,78.742531,0,9,true,0
19,2026-09-03T09:48:00.82Z,pmu-1,1,1788428880,820000,2026-09-03T09:48:00.5011288Z,-318.871,59.999561,-0.000439,-0.000067,0.000000,0.000000,0.000000,1.000000,89.019165,100.694420,88.968506,100.693726,89.009148,103.037994,89.004593,99.937073,0,1,true,0
20,2026-09-03T09:48:01.3Z,pmu-2,1,1788428881,300000,2026-09-03T09:48:00.5011288Z,-798.871,60.005779,0.005779,0.000157,0.000000,0.000000,0.000000,1.000000,86.026169,79.682472,86.037674,80.479309,85.990967,80.308502,85.983597,80.153366,0,5,true,0
21,2026-09-03T09:48:01.2Z,pmu-5,1,1788428881,200000,2026-09-03T09:48:00.5011288Z,-698.871,59.998322,-0.001678,0.000160,0.000000,0.000000,0.000000,1.000000,97.941154,165.130188,98.002914,164.741180,98.015732,166.259735,98.000900,164.089294,0,12,true,0
22,2026-09-03T09:48:01.22Z,pmu-5,1,1788428881,220000,2026-09-03T09:48:00.5011288Z,-718.871,59.990414,-0.009586,-0.000158,0.000000,0.000000,0.000000,1.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,0,13,true,0
23,2026-09-03T09:48:01.24Z,pmu-5,1,1788428881,240000,2026-09-03T09:48:00.5525833Z,-687.417,59.996483,-0.003517,0.000121,0.000000,0.000000,0.000000,1.000000,52.990051,-158.776489,53.003094,-157.980301,53.004990,-158.218384,52.998154,-157.957138,0,14,true,0
24,2026-09-03T09:48:01.26Z,pmu-5,1,1788428881,260000,2026-09-03T09:48:00.5525833Z,-707.417,59.991611,-0.008389,-0.000097,0.000000,0.000000,0.000000,1.000000,55.987057,-137.035507,55.999687,-136.081482,55.995918,-136.359955,56.003479,-136.048004,0,15,true,0
25,2026-09-03T09:48:00.84Z,pmu-1,1,1788428880,840000,2026-09-03T09:48:00.5525833Z,-287.417,59.998806,-0.001194,-0.000015,0.000000,0.000000,0.000000,1.000000,92.024261,121.735756,91.969803,122.452408,92.009659,124.617661,91.996147,122.062477,0,2,true,0
26,2026-09-03T09:48:01.48Z,pmu-3,1,1788428881,480000,2026-09-03T09:48:00.5525833Z,-927.417,59.996750,-0.003250,-0.000032,0.000000,0.000000,0.000000,1.000000,62.011627,-92.694344,61.992870,-93.330757,61.979038,-93.510231,61.993813,-93.679489,0,14,true,0
27,2026-09-03T09:48:00.86Z,pmu-1,1,1788428880,860000,2026-09-03T09:48:00.5525833Z,-307.417,60.004330,0.004330,0.000110,0.000000,0.000000,0.000000,1.000000,95.026062,142.816803,94.966721,144.439590,95.007019,146.378967,94.996574,143.775970,0,3,true,0
28,2026-09-03T09:48:01.36Z,pmu-4,1,1788428881,360000,2026-09-03T09:48:00.5525833Z,-807.417,59.990116,-0.009884,-0.000190,0.000000,0.000000,0.000000,1.000000,89.021034,100.773659,89.008942,100.993538,89.038643,98.965538,88.954689,100.591446,0,10,true,0
29,2026-09-03T09:48:01.32Z,pmu-2,1,1788428881,320000,2026-09-03T09:48:00.5525833Z,-767.417,60.001431,0.001431,-0.000087,0.000000,0.000000,0.000000,1.000000,89.023506,100.759415,89.044937,102.614738,88.994209,102.356087,88.975128,101.557991,0,6,true,0
30,2026-09-03T09:48:01.34Z,pmu-2,1,1788428881,340000,2026-09-03T09:48:00.5530948Z,-786.905,59.995049,-0.004951,-0.000128,0.000000,0.000000,0.000000,1.000000,92.020020,122.356949,92.047607,124.160583,91.987762,124.432808,91.977669,122.674911,0,7,true,0
31,2026-09-03T09:48:01.5Z,pmu-3,1,1788428881,500000,2026-09-03T09:48:00.5530948Z,-946.905,60.002281,0.002281,0.000111,0.000000,0.000000,0.000000,1.000000,65.016510,-70.941109,64.999847,-71.339478,64.971855,-72.397995,64.999184,-72.271637,0,15,true,0
32,2026-09-03T09:48:01.38Z,pmu-4,1,1788428881,380000,2026-09-03T09:48:00.5530948Z,-826.905,59.995434,-0.004566,0.000106,0.000000,0.000000,0.000000,1.000000,92.027710,122.026329,92.006157,123.083191,92.035027,120.514603,91.954140,122.308754,0,11,true,0
33,2026-09-03T09:48:01.28Z,pmu-5,1,1788428881,280000,2026-09-03T09:48:00.597664Z,-682.336,59.991203,-0.008797,-0.000008,0.000000,0.000000,0.000000,1.000000,58.981693,-115.508469,59.005749,-113.913033,59.004639,-115.000130,59.006138,-114.749939,0,0,true,0
34,2026-09-03T09:48:01.36Z,pmu-2,1,1788428881,360000,2026-09-03T09:48:00.597664Z,-762.336,59.997429,-0.002571,0.000048,0.000000,0.000000,0.000000,1.000000,95.020157,144.477982,95.049507,145.824951,94.997444,145.712585,94.975662,144.338470,0,8,true,0
35,2026-09-03T09:48:01.52Z,pmu-3,1,1788428881,520000,2026-09-03T09:48:00.597664Z,-922.336,60.003277,0.003277,0.000020,0.000000,0.000000,0.000000,1.000000,68.008812,-49.752953,67.994125,-50.138062,67.971626,-50.490089,68.006439,-50.848648,0,0,true,0
36,2026-09-03T09:48:00.88Z,pmu-1,1,1788428880,880000,2026-09-03T09:48:00.597664Z,-282.336,59.990948,-0.009052,-0.000268,0.000000,0.000000,0.000000,1.000000,98.030251,164.861053,97.961456,166.122360,98.013123,168.532944,97.996887,165.272934,0,4,true,0
37,2026-09-03T09:48:01.4Z,pmu-4,1,1788428881,400000,2026-09-03T09:48:00.597664Z,-802.336,59.996021,-0.003979,0.000012,0.000000,0.000000,0.000000,1.000000,95.020126,143.059418,95.009399,144.702072,95.029556,141.547379,94.960945,143.910172,0,12,true,0
38,2026-09-03T09:48:01.54Z,pmu-3,1,1788428881,540000,2026-09-03T09:48:00.5984263Z,-941.574,60.008057,0.008057,0.000096,0.000000,0.000000,0.000000,1.000000,71.016068,-27.580692,70.991211,-29.096016,70.969620,-28.763231,71.012093,-29.275595,0,1,true,0
39,2026-09-03T09:48:00.9Z,pmu-1,1,1788428880,900000,2026-09-03T09:48:00.5984263Z,-301.574,60.007591,0.007591,0.000333,0.000000,0.000000,0.000000,1.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,0,5,true,0
40,2026-09-03T09:48:01.42Z,pmu-4,1,1788428881,420000,2026-09-03T09:48:00.5984263Z,-821.574,60.008289,0.008289,0.000245,0.000000,0.000000,0.000000,1.000000,98.024063,165.174637,98.002434,166.390640,98.019798,163.246155,97.965759,165.245285,0,13,true,0
41,2026-09-03T09:48:01.38Z,pmu-2,1,1788428881,380000,2026-09-03T09:48:00.5984263Z,-781.574,59.995312,-0.004688,-0.000042,0.000000,0.000000,0.000000,1.000000,98.024490,166.263947,98.054283,167.712845,98.001060,166.991989,97.982323,166.184830,0,9,true,0
42,2026-09-03T09:48:01.3Z,pmu-5,1,1788428881,300000,2026-09-03T09:48:00.5984263Z,-701.574,59.997463,-0.002537,0.000125,0.000000,0.000000,0.000000,1.000000,61.984352,-93.575348,62.014248,-91.863525,62.003254,-93.424347,61.997055,-93.351776,0,1,true,0
43,2026-09-03T09:48:01.32Z,pmu-5,1,1788428881,320000,2026-09-03T09:48:00.6436751Z,-676.325,60.009548,0.009548,0.000242,0.000000,0.000000,0.000000,1.000000,64.991684,-71.837433,65.024185,-70.310089,65.013046,-71.327278,64.992653,-72.124626,0,2,true,0
44,2026-09-03T09:48:01.44Z,pmu-4,1,1788428881,440000,2026-09-03T09:48:00.6443753Z,-795.625,60.006290,0.006290,-0.000040,0.000000,0.000000,0.000000,1.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,0,14,true,0
45,2026-09-03T09:48:01.4Z,pmu-2,1,1788428881,400000,2026-09-03T09:48:00.6443753Z,-755.625,59.996895,-0.003105,0.000032,0.000000,0.000000,0.000000,1.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,0,10,true,0
46,2026-09-03T09:48:01.34Z,pmu-5,1,1788428881,340000,2026-09-03T09:48:00.6443753Z,-695.625,59.997192,-0.002808,-0.000247,0.000000,0.000000,0.000000,1.000000,67.997704,-50.253014,68.019844,-48.214279,68.008484,-49.717464,68.002045,-50.098549,0,3,true,0
47,2026-09-03T09:48:00.92Z,pmu-1,1,1788428880,920000,2026-09-03T09:48:00.6443753Z,-275.625,59.992641,-0.007359,-0.000299,0.000000,0.000000,0.000000,1.000000,52.994629,-158.500000,52.998432,-158.928940,53.008423,-158.241562,52.991192,-158.410309,0,6,true,0
48,2026-09-03T09:48:01.56Z,pmu-3,1,1788428881,560000,2026-09-03T09:48:00.6443753Z,-915.625,59.999084,-0.000916,-0.000179,0.000000,0.000000,0.000000,1.000000,74.006485,-5.676456,73.990036,-7.253294,73.959648,-6.823499,74.018066,-7.507957,0,2,true,0
49,2026-09-03T09:48:00.94Z,pmu-1,1,1788428880,940000,2026-09-03T09:48:00.6909459Z,-249.054,59.996357,-0.003643,0.000074,0.000000,0.000000,0.000000,1.000000,56.000095,-136.897781,56.001595,-136.790787,56.003345,-136.892090,55.989384,-136.566299,0,7,true,0
50,2026-09-03T09:48:01.42Z,pmu-2,1,1788428881,420000,2026-09-03T09:48:00.6909459Z,-729.054,59.990749,-0.009251,-0.000123,0.000000,0.000000,0.000000,1.000000,53.007679,-158.220688,52.997288,-158.229507,52.991375,-158.469971,53.005856,-158.384308,0,11,true,0
51,2026-09-03T09:48:01.58Z,pmu-3,1,1788428881,580000,2026-09-03T09:48:00.6909459Z,-889.054,59.998837,-0.001163,-0.000005,0.000000,0.000000,0.000000,1.000000,77.010994,15.931430,76.987495,14.303394,76.952759,14.989568,77.009476,14.430656,0,3,true,0
52,2026-09-03T09:48:01.46Z,pmu-4,1,1788428881,460000,2026-09-03T09:48:00.6909459Z,-769.054,59.999340,-0.000660,-0.000139,0.000000,0.000000,0.000000,1.000000,52.996513,-158.660843,52.999176,-158.533096,53.000263,-158.170258,53.008915,-157.862930,0,15,true,0
53,2026-09-03T09:48:00.96Z,pmu-1,1,1788428880,960000,2026-09-03T09:48:00.6909459Z,-269.054,59.992954,-0.007046,-0.000068,0.000000,0.000000,0.000000,1.000000,59.005497,-114.999283,58.991600,-114.706581,58.998840,-115.806633,58.981266,-114.765404,0,8,true,0
54,2026-09-03T09:48:01.36Z,pmu-5,1,1788428881,360000,2026-09-03T09:48:00.691319Z,-668.681,59.997391,-0.002609,0.000004,0.000000,0.000000,0.000000,1.000000,70.993317,-28.570602,71.018814,-26.234432,71.010574,-27.796513,71.009933,-28.830202,0,4,true,0
55,2026-09-03T09:48:01.6Z,pmu-3,1,1788428881,600000,2026-09-03T09:48:00.691319Z,-908.681,60.001137,0.001137,0.000046,0.000000,0.000000,0.000000,1.000000,80.013168,38.099667,79.977829,36.239353,79.945053,36.297432,80.009483,36.317162,0,4,true,0
56,2026-09-03T09:48:01.48Z,pmu-4,1,1788428881,480000,2026-09-03T09:48:00.691319Z,-788.681,59.992859,-0.007141,-0.000130,0.000000,0.000000,0.000000,1.000000,55.990913,-136.631226,55.994965,-136.938278,56.001785,-136.267273,56.003475,-136.689713,0,0,true,0
57,2026-09-03T09:48:01.38Z,pmu-5,1,1788428881,380000,2026-09-03T09:48:00.691319Z,-688.681,60.003975,0.003975,0.000132,0.000000,0.000000,0.000000,1.000000,73.995888,-6.957156,74.024628,-4.303827,74.010780,-5.872133,74.019745,-7.525168,0,5,true,0
58,2026-09-03T09:48:01.4Z,pmu-5,1,1788428881,400000,2026-09-03T09:48:00.691319Z,-708.681,59.997837,-0.002163,-0.000123,0.000000,0.000000,0.000000,1.000000,76.995598,14.453001,77.029716,17.649195,77.008667,15.247199,77.029610,14.362735,0,6,true,0
59,2026-09-03T09:48:01.44Z,pmu-2,1,1788428881,440000,2026-09-03T09:48:00.691319Z,-748.681,59.992607,-0.007393,0.000037,0.000000,0.000000,0.000000,1.000000,56.006222,-136.338165,56.005623,-136.170898,55.984020,-136.357712,55.998920,-136.830490,0,12,true,0
60,2026-09-03T09:48:01.42Z,pmu-5,1,1788428881,420000,2026-09-03T09:48:00.7377307Z,-682.269,60.007996,0.007996,0.000203,0.000000,0.000000,0.000000,1.000000,79.997070,36.072639,80.025337,39.028786,80.004189,36.956711,80.026703,35.677944,0,7,true,0
61,2026-09-03T09:48:01.46Z,pmu-2,1,1788428881,460000,2026-09-03T09:48:00.7377307Z,-722.269,59.998367,-0.001633,0.000115,0.000000,0.000000,0.000000,1.000000,59.013908,-114.682266,58.999016,-114.422188,58.988998,-114.785042,58.996693,-115.101006,0,13,true,0
62,2026-09-03T09:48:01.5Z,pmu-4,1,1788428881,500000,2026-09-03T09:48:00.7377307Z,-762.269,60.001778,0.001778,0.000178,0.000000,0.000000,0.000000,1.000000,58.987728,-115.256958,58.993408,-115.863617,59.006443,-114.309044,58.997879,-114.838799,0,1,true,0
63,2026-09-03T09:48:01.44Z,pmu-5,1,1788428881,440000,2026-09-03T09:48:00.7377307Z,-702.269,59.998768,-0.001232,-0.000185,0.000000,0.000000,0.000000,1.000000,82.987648,58.062489,83.032120,61.000694,83.010544,58.781284,83.028145,56.912090,0,8,true,0
64,2026-09-03T09:48:00.98Z,pmu-1,1,1788428880,980000,2026-09-03T09:48:00.7377307Z,-242.269,60.007099,0.007099,0.000283,0.000000,0.000000,0.000000,1.000000,61.999996,-92.921722,61.988960,-93.647888,62.007774,-94.738747,61.982811,-93.005173,0,9,true,0
65,2026-09-03T09:48:01.62Z,pmu-3,1,1788428881,620000,2026-09-03T09:48:00.7377307Z,-882.269,60.003883,0.003883,0.000055,0.000000,0.000000,0.000000,1.000000,83.016502,59.950291,82.971558,57.884834,82.936119,58.371037,83.018913,58.267593,0,5,true,0
66,2026-09-03T09:48:02Z,pmu-1,1,1788428882,0,2026-09-03T09:48:00.7377307Z,-1262.269,60.002251,0.002251,-0.000097,0.000000,0.000000,0.000000,1.000000,64.990097,-71.523743,64.986427,-72.331177,65.004364,-72.980896,64.992493,-71.064987,0,10,true,0
67,2026-09-03T09:48:01.46Z,pmu-5,1,1788428881,460000,2026-09-03T09:48:00.7901017Z,-669.898,60.003792,0.003792,0.000100,0.000000,0.000000,0.000000,1.000000,85.993996,79.416061,86.034988,82.796028,86.013657,80.783684,86.035889,78.608978,0,9,true,0
68,2026-09-03T09:48:01.48Z,pmu-5,1,1788428881,480000,2026-09-03T09:48:00.7901017Z,-689.898,60.009918,0.009918,0.000123,0.000000,0.000000,0.000000,1.000000,88.990257,100.506516,89.031837,104.463081,89.018578,102.883163,89.032059,100.006752,0,10,true,0
69,2026-09-03T09:48:01.52Z,pmu-4,1,1788428881,520000,2026-09-03T09:48:00.7901017Z,-729.898,60.001846,0.001846,0.000001,0.000000,0.000000,0.000000,1.000000,61.988716,-93.453827,61.997837,-94.136757,61.996845,-93.109970,61.991261,-93.428535,0,2,true,0
70,2026-09-03T09:48:01.64Z,pmu-3,1,1788428881,640000,2026-09-03T09:48:00.7901017Z,-849.898,59.995667,-0.004333,-0.000164,0.000000,0.000000,0.000000,1.000000,86.022865,82.074181,85.962029,79.408195,85.932114,80.224281,86.026039,79.970947,0,6,true,0
71,2026-09-03T09:48:02.02Z,pmu-1,1,1788428882,20000,2026-09-03T09:48:00.7901017Z,-1229.898,60.007572,0.007572,0.000106,0.000000,0.000000,0.000000,1.000000,67.985741,-50.163769,67.994560,-51.302456,67.995407,-51.797813,67.983871,-49.096756,0,11,true,0
72,2026-09-03T09:48:01.48Z,pmu-2,1,1788428881,480000,2026-09-03T09:48:00.7901017Z,-689.898,59.996750,-0.003250,-0.000032,0.000000,0.000000,0.000000,1.000000,62.011627,-92.694344,61.992870,-93.330757,61.979038,-93.510231,61.993813,-93.679489,0,14,true,0
73,2026-09-03T09:48:01.54Z,pmu-4,1,1788428881,540000,2026-09-03T09:48:00.7901017Z,-749.898,60.006741,0.006741,0.000098,0.000000,0.000000,0.000000,1.000000,64.998627,-72.246323,65.006073,-72.892921,64.990379,-71.917648,64.996658,-72.146065,0,3,true,0
74,2026-09-03T09:48:01.66Z,pmu-3,1,1788428881,660000,2026-09-03T09:48:00.790616Z,-869.384,60.006119,0.006119,0.000209,0.000000,0.000000,0.000000,1.000000,89.016968,104.189575,88.959366,101.479942,88.934547,101.304901,89.027916,101.844940,0,7,true,0
75,2026-09-03T09:48:02.04Z,pmu-1,1,1788428882,40000,2026-09-03T09:48:00.790616Z,-1249.384,60.004314,0.004314,-0.000065,0.000000,0.000000,0.000000,1.000000,70.995598,-28.731228,71.002167,-30.182667,70.992477,-30.297182,70.977982,-27.554056,0,12,true,0
76,2026-09-03T09:48:01.5Z,pmu-2,1,1788428881,500000,2026-09-03T09:48:00.790616Z,-709.384,60.002281,0.002281,0.000111,0.000000,0.000000,0.000000,1.000000,65.016510,-70.941109,64.999847,-71.339478,64.971855,-72.397995,64.999184,-72.271637,0,15,true,0
77,2026-09-03T09:48:01.5Z,pmu-5,1,1788428881,500000,2026-09-03T09:48:00.8341888Z,-665.811,59.991970,-0.008030,-0.000359,0.000000,0.000000,0.000000,1.000000,91.992096,122.097893,92.035957,126.400192,92.021736,124.603699,92.028450,121.221634,0,11,true,0
78,2026-09-03T09:48:01.68Z,pmu-3,1,1788428881,680000,2026-09-03T09:48:00.8341888Z,-845.811,59.998093,-0.001907,-0.000161,0.000000,0.000000,0.000000,1.000000,92.015213,125.303497,91.961533,123.629402,91.943993,123.385185,92.035782,123.598724,0,8,true,0
79,2026-09-03T09:48:01.52Z,pmu-5,1,1788428881,520000,2026-09-03T09:48:00.8341888Z,-685.811,60.009281,0.009281,0.000346,0.000000,0.000000,0.000000,1.000000,94.984589,144.237488,95.040161,147.767151,95.015221,146.708115,95.022705,143.151505,0,12,true,0
80,2026-09-03T09:48:01.52Z,pmu-2,1,1788428881,520000,2026-09-03T09:48:00.8341888Z,-685.811,60.003277,0.003277,0.000020,0.000000,0.000000,0.000000,1.000000,68.008812,-49.752953,67.994125,-50.138062,67.971626,-50.490089,68.006439,-50.848648,0,0,true,0
81,2026-09-03T09:48:01.56Z,pmu-4,1,1788428881,560000,2026-09-03T09:48:00.8341888Z,-725.811,60.009899,0.009899,0.000063,0.000000,0.000000,0.000000,1.000000,68.006256,-50.401192,68.006950,-51.365993,67.987381,-49.929691,68.006584,-50.844669,0,4,true,0
82,2026-09-03T09:48:02.06Z,pmu-1,1,1788428882,60000,2026-09-03T09:48:00.8341888Z,-1225.811,60.000004,0.000004,-0.000086,0.000000,0.000000,0.000000,1.000000,73.989746,-7.402485,74.009956,-8.359950,73.989403,-8.644463,73.979073,-5.698465,0,13,true,0
83,2026-09-03T09:48:01.54Z,pmu-5,1,1788428881,540000,2026-09-03T09:48:00.8341888Z,-705.811,60.005283,0.005283,-0.000080,0.000000,0.000000,0.000000,1.000000,97.976059,166.265518,98.049065,169.781616,98.021622,168.041656,98.031349,164.631104,0,13,true,0
84,2026-09-03T09:48:01.56Z,pmu-5,1,1788428881,560000,2026-09-03T09:48:00.8796439Z,-680.356,59.993874,-0.006126,-0.000228,0.000000,0.000000,0.000000,1.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,0,14,true,0
85,2026-09-03T09:48:02.08Z,pmu-1,1,1788428882,80000,2026-09-03T09:48:00.8796439Z,-1200.356,59.995728,-0.004272,-0.000086,0.000000,0.000000,0.000000,1.000000,76.983017,13.924579,77.012589,13.631961,76.990776,12.692743,76.981300,16.417873,0,14,true,0
86,2026-09-03T09:48:01.7Z,pmu-3,1,1788428881,700000,2026-09-03T09:48:00.8796439Z,-820.356,60.006046,0.006046,0.000159,0.000000,0.000000,0.000000,1.000000,95.012718,147.392426,94.960320,144.703934,94.946724,145.263062,95.045708,145.190170,0,9,true,0
87,2026-09-03T09:48:01.54Z,pmu-2,1,1788428881,540000,2026-09-03T09:48:00.8796439Z,-660.356,60.008057,0.008057,0.000096,0.000000,0.000000,0.000000,1.000000,71.016068,-27.580692,70.991211,-29.096016,70.969620,-28.763231,71.012093,-29.275595,0,1,true,0
88,2026-09-03T09:48:01.58Z,pmu-4,1,1788428881,580000,2026-09-03T09:48:00.8796439Z,-700.356,59.997307,-0.002693,-0.000252,0.000000,0.000000,0.000000,1.000000,70.996582,-28.945154,71.010406,-29.479418,70.993225,-28.056543,71.009583,-28.847967,0,5,true,0
89,2026-09-03T09:48:01.58Z,pmu-5,1,1788428881,580000,2026-09-03T09:48:00.8796439Z,-700.356,59.996620,-0.003380,0.000055,0.000000,0.000000,0.000000,1.000000,53.009350,-158.802612,53.008865,-157.894684,53.004478,-158.478256,52.990299,-158.320801,0,15,true,0
90,2026-09-03T09:48:02.1Z,pmu-1,1,1788428882,100000,2026-09-03T09:48:00.8796439Z,-1220.356,59.996201,-0.003799,0.000009,0.000000,0.000000,0.000000,1.000000,79.986626,35.931492,80.010445,35.571621,80.000206,34.321579,79.980507,37.463627,0,15,true,0
91,2026-09-03T09:48:01.56Z,pmu-2,1,1788428881,560000,2026-09-03T09:48:00.8796439Z,-680.356,59.999084,-0.000916,-0.000179,0.000000,0.000000,0.000000,1.000000,74.006485,-5.676456,73.990036,-7.253294,73.959648,-6.823499,74.018066,-7.507957,0,2,true,0
92,2026-09-03T09:48:01.72Z,pmu-3,1,1788428881,720000,2026-09-03T09:48:00.8796439Z,-840.356,59.995621,-0.004379,-0.000209,0.000000,0.000000,0.000000,1.000000,98.010880,168.595200,97.965431,166.523788,97.950806,167.190964,98.050575,166.562592,0,10,true,0
93,2026-09-03T09:48:01.6Z,pmu-4,1,1788428881,600000,2026-09-03T09:48:00.8796439Z,-720.356,59.991024,-0.008976,-0.000126,0.000000,0.000000,0.000000,1.000000,73.993156,-7.408784,74.015556,-7.679537,73.997620,-6.249983,74.011261,-7.080574,0,6,true,0
94,2026-09-03T09:48:01.74Z,pmu-3,1,1788428881,740000,2026-09-03T09:48:00.9279037Z,-812.096,59.992386,-0.007614,-0.000065,0.000000,0.000000,0.000000,1.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,50.000000,-180.000000,0,11,true,0
