timestamp_utc,soc,fracsec,idcode,stat_hex,crc_ok,frequency_hz,rocof_hz_s,frame_bytes,PZR.AI_mag,PZR.AI_angle_deg,PZR.BV_mag,PZR.BV_angle_deg,PZR.CI_mag,PZR.CI_angle_deg,PZR.AV_mag,PZR.AV_angle_deg,PZR.BI_mag,PZR.BI_angle_deg,PZR.CV_mag,PZR.CV_angle_deg,ANA1,ANA2,ANA3,digital_hex
2026-07-08T11:41:19.266666Z,1783510879,266666,1,0x0000,true,59.994663,-0.000204,88,84.988098,107.070633,70.016060,-70.806044,79.999229,35.870839,99.954857,-107.032862,74.981369,-107.699830,69.984207,176.169840,0.000000,0.000000,0.000000,0x000A
2026-07-08T11:41:19.3Z,1783510879,300000,1,0x0000,true,59.997604,0.000098,88,89.989998,142.477364,75.025314,-35.670745,84.987991,71.794400,50.000000,-71.230656,79.989685,-71.151679,74.989998,-180.000005,0.000000,0.000000,0.000000,0x000B
2026-07-08T11:41:19.333333Z,1783510879,333333,1,0x0000,true,59.987602,-0.000333,88,94.995399,178.841209,80.027092,-0.238887,89.997803,107.112946,55.016518,-35.372436,84.993721,-34.705410,79.984329,-144.667354,0.000000,0.000000,0.000000,0x000C
2026-07-08T11:41:19.366666Z,1783510879,366666,1,0x0000,true,59.992939,0.000178,88,99.997818,-180.000005,85.013641,36.380723,95.002144,143.425271,60.014854,0.084543,90.000114,2.244624,84.974960,-108.440127,0.000000,0.000000,0.000000,0x000D
2026-07-08T11:41:19.4Z,1783510879,400000,1,0x0000,true,60.002831,0.000330,88,50.000000,-144.275028,90.019073,72.514110,50.000000,179.186680,65.008774,36.261939,94.988785,38.578169,89.984871,-71.512122,0.000000,0.000000,0.000000,0x000E
2026-07-08T11:41:19.433333Z,1783510879,433333,1,0x0000,true,59.985653,-0.000573,88,54.992992,-108.887122,95.017952,108.189076,54.993019,-180.000005,69.997963,72.175415,99.990311,74.129921,94.978241,-35.334027,0.000000,0.000000,0.000000,0x000F
2026-07-08T11:41:19.466666Z,1783510879,466666,1,0x0000,true,60.003906,0.000608,88,59.990589,-72.022357,50.000000,144.519645,59.981945,-143.488983,75.000969,107.478518,50.000000,109.563993,99.994354,0.884926,0.000000,0.000000,0.000000,0x0000
2026-07-08T11:41:19.5Z,1783510879,500000,1,0x0000,true,60.004818,0.000030,88,65.007225,-35.165523,55.000717,-180.000005,64.990616,-107.409451,80.003151,144.360993,54.988327,145.771700,50.000000,37.668845,0.000000,0.000000,0.000000,0x0001
2026-07-08T11:41:19.533333Z,1783510879,533333,1,0x0000,true,59.990917,-0.000463,88,70.003624,0.238183,60.001526,-144.328413,69.974701,-71.436935,84.998672,-180.000005,60.004875,-180.000005,55.010990,74.443086,0.000000,0.000000,0.000000,0x0002
2026-07-08T11:41:19.566666Z,1783510879,566666,1,0x0000,true,60.007504,0.000553,88,75.013809,35.977034,65.002922,-107.816046,74.969559,-35.028844,89.988670,-143.433604,65.016884,-143.904450,59.994942,111.318280,0.000000,0.000000,0.000000,0x0003
2026-07-08T11:41:19.6Z,1783510879,600000,1,0x0000,true,59.992924,-0.000486,88,80.007195,72.044849,70.008308,-72.490621,79.971428,1.672659,94.985893,-107.398250,70.029007,-107.572133,65.005386,148.009639,0.000000,0.000000,0.000000,0x0004
2026-07-08T11:41:19.633333Z,1783510879,633333,1,0x0000,true,60.011005,0.000603,88,85.019897,107.530038,74.994026,-36.400947,84.975601,38.387743,99.975197,-72.171037,75.025497,-72.080530,70.000755,-180.000005,0.000000,0.000000,0.000000,0x0005
2026-07-08T11:41:19.666666Z,1783510879,666666,1,0x0000,true,59.986084,-0.000831,88,90.021576,144.296298,80.004593,-1.055702,89.972137,75.027579,50.000000,-35.752861,80.040565,-36.104513,75.007263,-143.854316,0.000000,0.000000,0.000000,0x0006
2026-07-08T11:41:19.7Z,1783510879,700000,1,0x0000,true,59.988747,0.000089,88,95.025826,-180.000005,85.009438,35.510171,94.970680,110.399462,54.994694,-0.341112,85.028831,-0.141844,79.997086,-107.894442,0.000000,0.000000,0.000000,0x0007
2026-07-08T11:41:19.733333Z,1783510879,733333,1,0x0000,true,59.985863,-0.000096,88,50.000000,-144.159735,89.998367,70.644886,99.954132,147.101730,59.978863,36.516599,90.030617,35.698014,85.009918,-71.789441,0.000000,0.000000,0.000000,0x0008
2026-07-08T11:41:19.766666Z,1783510879,766666,1,0x0000,true,60.007748,0.000729,88,54.987980,-107.371967,95.004227,107.063584,50.000000,-180.000005,64.968796,73.333801,95.043686,72.216034,90.013908,-35.384263,0.000000,0.000000,0.000000,0x0009
2026-07-08T11:41:19.8Z,1783510879,800000,1,0x0000,true,59.983494,-0.000808,88,59.992832,-70.632229,99.987885,142.537169,55.015266,-143.513339,69.968246,108.578329,50.000000,107.994286,95.017143,0.872984,0.000000,0.000000,0.000000,0x000A
2026-07-08T11:41:19.833333Z,1783510879,833333,1,0x0000,true,60.000244,0.000558,88,64.989563,-34.985294,50.000000,179.346738,60.003223,-107.952376,74.970901,145.426134,54.991940,144.449294,50.000000,37.626593,0.000000,0.000000,0.000000,0x000B
2026-07-08T11:41:19.866666Z,1783510879,866666,1,0x0000,true,59.995319,-0.000164,88,69.981934,0.839470,55.000214,-180.000005,64.997406,-71.835367,79.981712,-180.000005,59.999722,-180.000005,54.989895,72.767019,0.000000,0.000000,0.000000,0x000C
2026-07-08T11:41:19.9Z,1783510879,900000,1,0x0000,true,59.988892,-0.000214,88,74.991951,37.673107,60.015072,-143.451731,70.007301,-36.327795,84.990112,-144.236738,64.998848,-144.037679,59.987682,108.843115,0.000000,0.000000,0.000000,0x000D
2026-07-08T11:41:19.933333Z,1783510879,933333,1,0x0000,true,59.997665,0.000292,88,79.989159,74.389824,65.017776,-107.263552,75.007019,-0.468876,90.004524,-108.176673,70.006813,-107.983091,64.975838,144.225837,0.000000,0.000000,0.000000,0x000E
2026-07-08T11:41:19.966666Z,1783510879,966666,1,0x0000,true,60.002819,0.000172,88,84.977486,110.329412,70.028725,-72.123301,79.998184,35.280116,95.010864,-71.812766,75.020149,-71.370416,69.971306,-180.000005,0.000000,0.000000,0.000000,0x000F
2026-07-08T11:41:20Z,1783510880,0,1,0x0000,true,59.992249,-0.000352,88,89.985123,147.229031,75.045074,-35.395977,84.991905,71.033421,50.000000,-36.268998,80.029999,-35.467547,74.975670,-144.154544,0.000000,0.000000,0.000000,0x0000
2026-07-08T11:41:20.033333Z,1783510880,33333,1,0x0000,true,60.010067,0.000594,88,94.999893,-180.000005,80.043251,-0.308823,90.000977,107.288161,55.001850,-0.745281,85.024788,0.226890,79.978706,-108.312409,0.000000,0.000000,0.000000,0x0001
2026-07-08T11:41:20.066666Z,1783510880,66666,1,0x0000,true,59.983570,-0.000883,88,50.000000,-144.938267,85.032043,36.052115,94.995789,143.439683,59.988052,36.183187,90.020103,36.256061,84.969727,-73.255391,0.000000,0.000000,0.000000,0x0002
2026-07-08T11:41:20.1Z,1783510880,100000,1,0x0000,true,59.996284,0.000424,88,54.991455,-108.656480,90.018814,71.497785,99.997276,-180.000005,64.993660,72.159316,95.012566,72.310762,89.965866,-38.069152,0.000000,0.000000,0.000000,0x0003
2026-07-08T11:41:20.133333Z,1783510880,133333,1,0x0000,true,60.012577,0.000543,88,59.985947,-73.226895,95.030785,107.484413,50.000000,-144.937393,69.985405,108.401174,50.000000,108.251689,94.967812,-2.051228,0.000000,0.000000,0.000000,0x0004
2026-07-08T11:41:20.166666Z,1783510880,166666,1,0x0000,true,59.985863,-0.000890,88,65.001869,-36.346278,50.000000,142.836413,54.991032,-108.538277,74.993553,143.680378,54.995171,144.431535,99.966301,33.907767,0.000000,0.000000,0.000000,0x0005
2026-07-08T11:41:20.2Z,1783510880,200000,1,0x0000,true,60.009731,0.000796,88,69.995926,0.292801,55.015141,179.587926,60.003021,-73.351164,79.983360,-180.000005,59.990753,-180.000005,50.000000,69.006521,0.000000,0.000000,0.000000,0x0006
2026-07-08T11:41:20.233333Z,1783510880,233333,1,0x0000,true,60.009296,-0.000014,88,75.002686,36.737788,60.023308,-180.000005,64.994408,-37.825058,84.974968,-143.736809,64.989235,-144.601716,55.001553,104.087438,0.000000,0.000000,0.000000,0x0007
2026-07-08T11:41:20.266666Z,1783510880,266666,1,0x0000,true,60.000702,-0.000286,88,80.016838,73.393887,65.027267,-144.200306,69.983093,-1.101698,89.967926,-108.612992,69.982811,-109.510014,60.003807,140.340430,0.000000,0.000000,0.000000,0x0008
2026-07-08T11:41:20.3Z,1783510880,300000,1,0x0000,true,60.014805,0.000470,88,85.020386,109.574662,70.040657,-107.907215,74.980400,34.783626,94.977264,-71.687903,74.996185,-73.605110,65.011711,175.534127,0.000000,0.000000,0.000000,0x0009
2026-07-08T11:41:20.333333Z,1783510880,333333,1,0x0000,true,60.015656,0.000028,88,90.027084,146.142976,75.044144,-71.336681,79.968735,70.699725,99.976456,-36.546252,79.999092,-38.167247,69.999344,-180.000005,0.000000,0.000000,0.000000,0x000A
2026-07-08T11:41:20.366666Z,1783510880,366666,1,0x0000,true,60.016491,0.000028,88,95.040459,-180.000005,80.038979,-35.826719,84.974594,106.177046,50.000000,-1.045908,85.003319,-2.537334,75.002220,-143.552750,0.000000,0.000000,0.000000,0x000B
2026-07-08T11:41:20.4Z,1783510880,400000,1,0x0000,true,60.013924,-0.000086,88,50.000000,-143.682728,85.031975,-0.686700,89.989319,141.327556,55.014347,34.772910,90.017998,32.844747,79.995071,-106.637981,0.000000,0.000000,0.000000,0x000C
2026-07-08T11:41:20.433333Z,1783510880,433333,1,0x0000,true,60.010258,-0.000122,88,54.993408,-108.119203,90.025963,35.950281,94.980621,178.118179,60.014885,70.628159,95.010246,68.656515,84.992104,-70.753533,0.000000,0.000000,0.000000,0x000D
2026-07-08T11:41:20.466666Z,1783510880,466666,1,0x0000,true,60.002506,-0.000258,88,60.008926,-72.436192,95.019798,72.479959,99.986664,-180.000005,65.002327,105.886380,50.000000,104.328100,89.980415,-34.915364,0.000000,0.000000,0.000000,0x000E
2026-07-08T11:41:20.5Z,1783510880,500000,1,0x0000,true,59.986031,-0.000549,88,65.001617,-35.613686,50.000000,108.624713,50.000000,-144.743935,70.011261,142.674497,55.008801,141.174505,94.995102,1.351966,0.000000,0.000000,0.000000,0x000F
2026-07-08T11:41:20.533333Z,1783510880,533333,1,0x0000,true,59.994946,0.000297,88,70.011574,-0.478737,54.984158,144.889950,55.000301,-109.317963,75.008308,179.375712,60.022102,176.379745,50.000000,37.068085,0.000000,0.000000,0.000000,0x0000
2026-07-08T11:41:20.566666Z,1783510880,566666,1,0x0000,true,59.998722,0.000126,88,75.016693,35.380124,59.994621,-180.000005,60.007027,-73.599393,79.992371,-180.000005,65.031586,-180.000005,55.011398,73.322129,0.000000,0.000000,0.000000,0x0001
2026-07-08T11:41:20.6Z,1783510880,600000,1,0x0000,true,59.989357,-0.000312,88,80.007370,70.730495,64.989464,-144.333782,65.011520,-36.865424,84.986458,-143.458957,70.033768,-143.515798,59.994801,108.498402,0.000000,0.000000,0.000000,0x0002
2026-07-08T11:41:20.633333Z,1783510880,633333,1,0x0000,true,60.010654,0.000710,88,84.996147,107.679599,69.987503,-107.562338,70.019348,-1.311282,89.971504,-107.082982,75.045197,-107.687884,64.992668,144.401264,0.000000,0.000000,0.000000,0x0003
2026-07-08T11:41:20.666666Z,1783510880,666666,1,0x0000,true,60.003262,-0.000246,88,90.010338,142.938401,74.973167,-72.409144,75.028778,34.192210,94.967278,-70.659734,80.033394,-71.068036,69.987801,-180.000005,0.000000,0.000000,0.000000,0x0004
2026-07-08T11:41:20.7Z,1783510880,700000,1,0x0000,true,59.996948,-0.000210,88,95.007645,179.786493,79.981270,-36.018654,80.039040,70.852974,99.959061,-35.107808,85.037674,-34.998354,74.995781,-144.776282,0.000000,0.000000,0.000000,0x0005
2026-07-08T11:41:20.733333Z,1783510880,733333,1,0x0000,true,59.983948,-0.000433,88,99.992088,-180.000005,84.986862,0.903520,85.039696,106.774496,50.000000,1.387538,90.034988,1.700585,79.998329,-108.195258,0.000000,0.000000,0.000000,0x0006
2026-07-08T11:41:20.766666Z,1783510880,766666,1,0x0000,true,59.992077,0.000271,88,50.000000,-143.674682,89.977318,36.373438,90.050735,143.625792,55.008057,37.482982,95.024628,37.931428,84.986763,-71.337487,0.000000,0.000000,0.000000,0x0007
2026-07-08T11:41:20.8Z,1783510880,800000,1,0x0000,true,60.012562,0.000683,88,54.986008,-108.117393,94.978508,72.316171,95.042854,178.998891,60.019543,73.181850,50.000000,74.029087,89.993034,-35.684316,0.000000,0.000000,0.000000,0x0008
2026-07-08T11:41:20.833333Z,1783510880,833333,1,0x0000,true,59.996048,-0.000550,88,59.990498,-72.659307,99.993225,108.791178,50.000000,-180.000005,65.008545,109.109198,55.003712,110.283772,94.977066,0.136076,0.000000,0.000000,0.000000,0x0009
2026-07-08T11:41:20.866666Z,1783510880,866666,1,0x0000,true,60.000271,0.000141,88,64.981880,-37.103066,50.000000,144.187711,54.983356,-144.174597,70.009743,145.734175,59.995445,146.523882,99.974731,35.433351,0.000000,0.000000,0.000000,0x000A
2026-07-08T11:41:20.9Z,1783510880,900000,1,0x0000,true,59.998489,-0.000059,88,69.996971,-1.408105,54.989777,-180.000005,59.979038,-107.443602,75.026070,-180.000005,64.980408,-180.000005,50.000000,71.850127,0.000000,0.000000,0.000000,0x000B
2026-07-08T11:41:20.933333Z,1783510880,933333,1,0x0000,true,59.998196,-0.000010,88,74.989754,34.554272,60.004734,-143.919476,64.986938,-70.846315,80.020912,-143.527273,69.970673,-144.335298,54.999329,106.903478,0.000000,0.000000,0.000000,0x000C
2026-07-08T11:41:20.966666Z,1783510880,966666,1,0x0000,true,59.997330,-0.000029,88,79.993614,70.562582,65.004707,-107.987756,69.984398,-35.093710,85.017136,-107.962348,74.980865,-108.990230,59.988708,143.039611,0.000000,0.000000,0.000000,0x000D
2026-07-08T11:41:21Z,1783510881,0,1,0x0000,true,60.005234,0.000263,88,84.980247,105.697649,70.013504,-71.268011,74.981430,1.290600,90.004326,-71.719787,79.980843,-73.654076,64.985924,178.760216,0.000000,0.000000,0.000000,0x000E
2026-07-08T11:41:21.033333Z,1783510881,33333,1,0x0000,true,59.998287,-0.000232,88,89.996643,142.617902,75.008224,-34.628991,79.979950,36.988302,95.013916,-35.565649,84.996750,-37.735938,69.986771,-180.000005,0.000000,0.000000,0.000000,0x000F
2026-07-08T11:41:21.066666Z,1783510881,66666,1,0x0000,true,59.988632,-0.000322,88,95.006996,177.907945,79.993195,2.155920,84.970375,73.684094,99.999954,1.177354,90.002441,-1.796350,74.999191,-144.777457,0.000000,0.000000,0.000000,0x0000
2026-07-08T11:41:21.1Z,1783510881,100000,1,0x0000,true,59.994705,0.000202,88,99.997047,-180.000005,84.999962,38.423366,89.959251,109.572101,50.000000,36.557980,94.997330,34.168766,79.991264,-108.826271,0.000000,0.000000,0.000000,0x0001
2026-07-08T11:41:21.133333Z,1783510881,133333,1,0x0000,true,59.993408,-0.000043,88,50.000000,-143.924667,90.007225,73.962821,94.973289,144.687176,54.983685,73.025350,99.988045,69.811384,84.984467,-72.623755,0.000000,0.000000,0.000000,0x0002
2026-07-08T11:41:21.166666Z,1783510881,166666,1,0x0000,true,59.989838,-0.000119,88,55.004044,-108.718839,94.990776,109.186714,99.970184,-180.000005,59.990276,108.974903,50.000000,105.472717,89.976334,-36.754928,0.000000,0.000000,0.000000,0x0003
2026-07-08T11:41:21.2Z,1783510881,200000,1,0x0000,true,60.004890,0.000502,88,60.016979,-72.156871,50.000000,144.265589,50.000000,-144.730534,64.996956,144.517090,55.009155,142.026284,94.964531,-1.437195,0.000000,0.000000,0.000000,0x0004
2026-07-08T11:41:21.233333Z,1783510881,233333,1,0x0000,true,60.015114,0.000341,88,65.003059,-36.840770,55.007820,-180.000005,54.992390,-108.477891,69.993095,-180.000005,60.000984,178.091418,99.948334,35.081815,0.000000,0.000000,0.000000,0x0005
2026-07-08T11:41:21.266666Z,1783510881,266666,1,0x0000,true,60.005436,-0.000323,88,69.999809,-0.842314,59.994415,-144.053129,60.003349,-71.811769,74.990959,-144.032270,64.989784,-180.000005,50.000000,71.658704,0.000000,0.000000,0.000000,0x0006
2026-07-08T11:41:21.3Z,1783510881,300000,1,0x0000,true,59.997066,-0.000279,88,75.010056,34.917638,64.998680,-107.780085,65.015106,-36.362541,79.988060,-107.561348,69.977020,-143.353581,55.011063,108.441397,0.000000,0.000000,0.000000,0x0007
2026-07-08T11:41:21.333333Z,1783510881,333333,1,0x0000,true,59.995178,-0.000063,88,80.008904,71.529552,69.986092,-71.056316,70.026268,-1.031518,84.990646,-70.766531,74.970955,-107.338219,60.004539,144.740437,0.000000,0.000000,0.000000,0x0008
2026-07-08T11:41:21.366666Z,1783510881,366666,1,0x0000,true,60.011700,0.000551,88,85.010757,108.248014,74.976685,-34.899555,75.040398,34.564883,89.988716,-34.800367,79.975166,-71.143162,64.999397,-180.000005,0.000000,0.000000,0.000000,0x0009
2026-07-08T11:41:21.4Z,1783510881,400000,1,0x0000,true,59.989105,-0.000753,88,90.008774,145.194727,79.972321,1.292761,80.055138,69.672144,94.980293,0.539049,84.967018,-35.028717,69.985939,-143.404002,0.000000,0.000000,0.000000,0x000A
2026-07-08T11:41:21.433333Z,1783510881,433333,1,0x0000,true,59.983994,-0.000170,88,95.012650,-180.000005,84.985672,38.243028,85.070152,105.482976,99.980217,36.033506,89.960960,1.056061,74.997795,-107.960367,0.000000,0.000000,0.000000,0x000B
2026-07-08T11:41:21.466666Z,1783510881,466666,1,0x0000,true,59.988792,0.000160,88,50.000000,-143.078885,89.975090,74.998155,90.076607,141.206730,50.000000,72.030915,94.960472,36.552092,79.997986,-71.640522,0.000000,0.000000,0.000000,0x000C
2026-07-08T11:41:21.5Z,1783510881,500000,1,0x0000,true,59.987980,-0.000027,88,55.001690,-106.506022,94.965393,111.665854,95.086914,176.887064,55.013985,107.259003,99.944801,72.583539,85.003174,-35.552654,0.000000,0.000000,0.000000,0x000D
2026-07-08T11:41:21.533333Z,1783510881,533333,1,0x0000,true,59.985332,-0.000088,88,60.001751,-70.164204,99.974670,148.265881,50.000000,-180.000005,60.003300,142.755380,50.000000,109.286906,89.992851,0.883938,0.000000,0.000000,0.000000,0x000E
2026-07-08T11:41:21.566666Z,1783510881,566666,1,0x0000,true,59.991325,0.000200,88,64.996704,-33.648807,50.000000,-180.000005,55.011070,-144.155309,64.991585,177.972217,55.002411,145.491758,94.987976,36.250051,0.000000,0.000000,0.000000,0x000F
2026-07-08T11:41:21.6Z,1783510881,600000,1,0x0000,true,60.009789,0.000615,88,70.011765,1.627252,55.014603,-144.397958,60.027161,-107.861050,70.005081,-180.000005,60.013992,-180.000005,99.998047,72.046953,0.000000,0.000000,0.000000,0x0000
2026-07-08T11:41:21.633333Z,1783510881,633333,1,0x0000,true,60.014336,0.000152,88,75.004196,37.982767,60.022110,-107.872593,65.031059,-72.549614,75.017128,-144.909007,65.012573,-144.622876,50.000000,108.877266,0.000000,0.000000,0.000000,0x0001
2026-07-08T11:41:21.666666Z,1783510881,666666,1,0x0000,true,60.004753,-0.000319,88,80.018501,74.917005,65.008789,-72.823381,70.039742,-37.343089,80.028778,-109.402603,70.022835,-107.722328,54.987400,144.990368,0.000000,0.000000,0.000000,0x0002
2026-07-08T11:41:21.7Z,1783510881,700000,1,0x0000,true,60.014915,0.000339,88,85.019310,110.025728,70.021988,-37.621054,75.052040,-0.453206,85.022804,-72.884819,75.006859,-71.656375,59.987743,-180.000005,0.000000,0.000000,0.000000,0x0003
2026-07-08T11:41:21.733333Z,1783510881,733333,1,0x0000,true,60.007824,-0.000236,88,90.011589,145.219548,75.027809,-2.039460,80.047150,35.968524,90.025795,-37.089198,79.999496,-35.361068,64.976379,-144.849488,0.000000,0.000000,0.000000,0x0004
2026-07-08T11:41:21.766666Z,1783510881,766666,1,0x0000,true,60.015045,0.000241,88,95.005043,-180.000005,80.024544,34.138983,85.054344,72.697419,95.022942,-1.400648,85.005196,1.347371,69.981232,-108.361019,0.000000,0.000000,0.000000,0x0005
2026-07-08T11:41:21.8Z,1783510881,800000,1,0x0000,true,60.010422,-0.000154,88,50.000000,-144.185553,85.017014,70.602095,90.045601,107.952554,50.000000,34.856016,90.005142,36.515776,74.965706,-72.951775,0.000000,0.000000,0.000000,0x0006
2026-07-08T11:41:21.833333Z,1783510881,833333,1,0x0000,true,59.995888,-0.000484,88,54.993698,-108.544335,90.018845,106.377314,95.057159,143.517601,54.985428,70.700832,95.017929,72.029584,79.959999,-36.459867,0.000000,0.000000,0.000000,0x0007
2026-07-08T11:41:21.866666Z,1783510881,866666,1,0x0000,true,60.013386,0.000583,88,59.992954,-72.016231,95.006950,142.468102,50.000000,178.716954,59.994659,106.917862,50.000000,108.012359,84.950768,-0.561721,0.000000,0.000000,0.000000,0x0008
2026-07-08T11:41:21.9Z,1783510881,900000,1,0x0000,true,59.987282,-0.000870,88,64.993073,-36.465062,50.000000,177.621706,55.011768,-180.000005,65.006783,143.083598,54.993027,143.854439,89.942375,36.098748,0.000000,0.000000,0.000000,0x0009
2026-07-08T11:41:21.933333Z,1783510881,933333,1,0x0000,true,60.005730,0.000615,88,69.996231,-0.826871,54.988171,-180.000005,60.007587,-143.335509,70.019913,179.365562,59.987797,-180.000005,94.943008,72.993528,0.000000,0.000000,0.000000,0x000A
2026-07-08T11:41:21.966666Z,1783510881,966666,1,0x0000,true,60.008873,0.000105,88,74.995857,35.190996,59.997406,-144.462708,65.012543,-107.478805,75.016769,-180.000005,64.977875,-144.537895,99.928513,108.522144,0.000000,0.000000,0.000000,0x000B
2026-07-08T11:41:22Z,1783510882,0,1,0x0000,true,60.008080,-0.000026,88,80.002831,71.751916,64.988068,-109.146607,70.014465,-70.688763,80.003082,-144.628299,69.980492,-108.610724,50.000000,144.253418,0.000000,0.000000,0.000000,0x000C
2026-07-08T11:41:22.033333Z,1783510882,33333,1,0x0000,true,59.996845,-0.000374,88,85.004944,107.529526,70.004463,-72.755243,75.005058,-34.830775,85.018341,-109.183156,74.979347,-72.616584,54.983353,179.693616,0.000000,0.000000,0.000000,0x000D
2026-07-08T11:41:22.066666Z,1783510882,66666,1,0x0000,true,60.009724,0.000429,88,90.019951,143.755879,74.988976,-37.657015,79.998276,0.837782,90.018494,-73.491456,79.986496,-36.608393,59.974308,-180.000005,0.000000,0.000000,0.000000,0x000E
2026-07-08T11:41:22.1Z,1783510882,100000,1,0x0000,true,59.984783,-0.000831,88,95.021507,178.896533,79.975983,-2.435046,84.999458,37.599843,95.023384,-37.212237,84.974869,0.218774,64.983490,-143.146258,0.000000,0.000000,0.000000,0x000F
2026-07-08T11:41:22.133333Z,1783510882,133333,1,0x0000,true,59.983879,-0.000030,88,50.000000,-180.000005,84.978127,33.338427,89.994843,74.383239,50.000000,-0.644908,89.982964,36.764654,69.985275,-107.247938,0.000000,0.000000,0.000000,0x0000
2026-07-08T11:41:22.166666Z,1783510882,166666,1,0x0000,true,60.012131,0.000942,88,55.001484,-143.437511,89.974968,69.145297,95.001976,109.542902,54.987110,34.941059,94.982033,72.279452,74.971779,-70.372798,0.000000,0.000000,0.000000,0x0001
2026-07-08T11:41:22.2Z,1783510882,200000,1,0x0000,true,59.985470,-0.000889,88,60.017529,-107.114810,94.970192,105.971765,99.989098,146.236713,59.976341,71.378523,99.983788,107.827589,79.962486,-34.044269,0.000000,0.000000,0.000000,0x0002
2026-07-08T11:41:22.233333Z,1783510882,233333,1,0x0000,true,59.987995,0.000084,88,65.000977,-71.507218,99.961105,141.225035,50.000000,-180.000005,64.972145,107.038510,50.000000,143.496551,84.973289,2.378102,0.000000,0.000000,0.000000,0x0003
2026-07-08T11:41:22.266666Z,1783510882,266666,1,0x0000,true,60.015381,0.000913,88,69.991646,-35.563784,50.000000,177.894476,54.991108,-144.906029,69.979080,142.729562,54.994915,179.159919,89.982361,38.621827,0.000000,0.000000,0.000000,0x0004
2026-07-08T11:41:22.3Z,1783510882,300000,1,0x0000,true,59.987785,-0.000920,88,74.983398,-0.474532,55.007095,-180.000005,60.000652,-108.429451,74.982300,178.468472,59.981087,-180.000005,94.997177,74.541891,0.000000,0.000000,0.000000,0x0005
2026-07-08T11:41:22.333333Z,1783510882,333333,1,0x0000,true,60.003803,0.000534,88,79.970993,35.664277,60.023411,-143.267207,64.986343,-72.449353,79.966362,-180.000005,64.965668,-143.603867,50.000000,111.087481,0.000000,0.000000,0.000000,0x0006
2026-07-08T11:41:22.366666Z,1783510882,366666,1,0x0000,true,59.984322,-0.000649,88,84.972504,71.656785,65.037643,-106.813360,69.991043,-36.470540,84.952240,-144.944086,69.961983,-107.638399,55.006409,146.974374,0.000000,0.000000,0.000000,0x0007
